cluster	type	genome_size	name
genus_1	BDP	16133	BDP_358821
genus_1	BUP	8733	BUP_296398
genus_1	BDP	14837	BDP_13352
genus_1	BDP	19403	BDP_200203
genus_1	BDP	11176	BDP_43670
genus_1	BDP	14928	BDP_6179
genus_1	BDP	15536	BDP_91096
genus_1	BDP	8991	BDP_185075
genus_1	BDP	15572	BDP_110008
genus_1	BDP	18593	BDP_98837
genus_1	BUP	4160	BUP_253978
genus_1	BDP	10866	BDP_60792
genus_1	BUP	4143	BUP_17886
genus_1	BDP	16431	BDP_291647
genus_1	BDP	9455	BDP_19562
genus_1	BDP	17124	BDP_102269
genus_1	BUP	9529	BUP_248725
genus_1	BDP	13155	BDP_144197
genus_1	BDP	15116	BDP_218389
genus_1	BDP	9404	BDP_287134
genus_1	BDP	11594	BDP_262532
genus_1	BUP	5516	BUP_280181
genus_1	BUP	13734	BUP_253117
genus_1	BUP	11412	BUP_189597
genus_1	BDP	8870	BDP_123009
genus_1	BUP	10470	BUP_83796
genus_1	BUP	10284	BUP_283404
genus_1	BDP	6490	BDP_33479
genus_1	BUP	66236	BUP_81442
genus_1	BDP	27710	BDP_331824
genus_1	BDP	37210	BDP_180569
genus_1	BUP	13277	BUP_17613
genus_1	BUP	11526	BUP_185765
genus_1	BUP	37305	BUP_133370
genus_1	BUP	13901	BUP_192854
genus_1	BUP	41212	BUP_141653
genus_1	BUP	15693	BUP_21537
genus_1	BUP	10805	BUP_58903
genus_1	BUP	37232	BUP_128908
genus_1	BUP	37767	BUP_259029
genus_1	BUP	36721	BUP_304750
genus_1	BUP	15780	BUP_346459
genus_1	BDP	12846	BDP_44583
genus_1	BDP	41206	BDP_254452
genus_1	BDP	17562	BDP_261541
genus_1	BDP	14924	BDP_64576
genus_1	BDP	27351	BDP_227422
genus_1	BDP	16357	BDP_338044
genus_1	BUP	11800	BUP_563
genus_1	BDP	12302	BDP_2285
genus_1	BDP	10914	BDP_396853
genus_1	BDP	17252	BDP_95794
genus_1	BUP	4609	BUP_229920
genus_1	BUP	7655	BUP_173994
genus_1	BUP	4853	BUP_190654
genus_1	BDP	10641	BDP_4061
genus_1	BUP	13649	BUP_350563
genus_1	BDP	14007	BDP_41018
genus_1	BUP	4814	BUP_187202
genus_1	BUP	8641	BUP_45318
genus_1	BUP	8044	BUP_26650
genus_1	BUP	8175	BUP_29853
genus_1	BDP	8166	BDP_329216
genus_1	BUP	9902	BUP_33699
genus_1	BUP	8676	BUP_18284
genus_1	BDP	18540	BDP_425437
genus_1	BUP	6332	BUP_83062
genus_1	BUP	8208	BUP_122080
genus_1	BDP	15479	BDP_149117
genus_1	BUP	9185	BUP_252002
genus_1	BUP	10515	BUP_276053
genus_1	BDP	14119	BDP_725
genus_1	BUP	16659	BUP_273859
genus_1	BUP	9346	BUP_168293
genus_1	BDP	10061	BDP_47602
genus_1	BUP	4241	BUP_124965
genus_1	BDP	15338	BDP_238294
genus_1	BUP	17450	BUP_70039
genus_1	BDP	10610	BDP_152471
genus_1	BUP	11905	BUP_14712
genus_1	BUP	9498	BUP_237746
genus_1	BDP	17536	BDP_111964
genus_1	BDP	23418	BDP_217420
genus_1	BDP	14473	BDP_237574
genus_1	BDP	17013	BDP_58665
genus_1	BDP	18643	BDP_8421
genus_1	BUP	19198	BUP_166201
genus_1	BDP	13522	BDP_15008
genus_1	BUP	12750	BUP_285640
genus_1	BDP	13330	BDP_810
genus_1	BUP	9342	BUP_362931
genus_1	BUP	10311	BUP_346379
genus_1	BUP	4731	BUP_212026
genus_1	BDP	11128	BDP_268470
genus_1	BDP	15167	BDP_303420
genus_1	BDP	14980	BDP_193049
genus_1	BUP	12503	BUP_41999
genus_1	BUP	12025	BUP_240991
genus_1	BDP	15484	BDP_128401
genus_1	BDP	18016	BDP_192314
genus_1	BDP	15390	BDP_197080
genus_1	BUP	13518	BUP_190514
genus_1	BUP	6896	BUP_6387
genus_1	BDP	21681	BDP_241816
genus_1	BDP	14747	BDP_175456
genus_1	BDP	13970	BDP_210672
genus_1	BUP	4127	BUP_258891
genus_1	BDP	14396	BDP_115195
genus_1	BUP	12578	BUP_93958
genus_1	BDP	16936	BDP_173521
genus_1	BUP	6869	BUP_343516
genus_1	BUP	11524	BUP_146750
genus_1	BUP	16550	BUP_139298
genus_1	BUP	22593	BUP_6240
genus_1	BDP	14055	BDP_96407
genus_1	BDP	14172	BDP_59256
genus_1	BDP	23756	BDP_10925
genus_1	BDP	14670	BDP_224904
genus_1	BDP	36869	BDP_314327
genus_1	BUP	62104	BUP_234276
genus_1	BUP	19793	BUP_182794
genus_1	BUP	19578	BUP_355516
genus_1	BUP	20346	BUP_178713
genus_1	BUP	18108	BUP_236814
genus_1	BUP	19486	BUP_293571
genus_1	BUP	19702	BUP_2219
genus_1	BUP	17581	BUP_202838
genus_1	BDP	35006	BDP_352717
genus_1	BDP	33441	BDP_345616
genus_1	BDP	34013	BDP_89823
genus_1	BDP	35136	BDP_198211
genus_1	BUP	17200	BUP_192013
genus_1	BUP	17541	BUP_344440
genus_1	BDP	33036	BDP_23677
genus_1	BDP	32678	BDP_168767
genus_1	BDP	32174	BDP_58294
genus_1	BUP	33690	BUP_81644
genus_1	BDP	85354	BDP_302529
genus_1	BDP	73226	BDP_256448
genus_1	BDP	29429	BDP_277405
genus_1	BDP	36071	BDP_75098
genus_1	BDP	42037	BDP_301034
genus_1	BDP	26293	BDP_54252
genus_1	BDP	35472	BDP_56241
genus_1	BUP	34952	BUP_282742
genus_1	BUP	27426	BUP_63366
genus_1	BDP	32921	BDP_352495
genus_1	BDP	29773	BDP_168429
genus_1	BDP	33181	BDP_269653
genus_1	BDP	33224	BDP_45516
genus_1	BUP	35465	BUP_281686
genus_1	BDP	31306	BDP_40190
genus_1	BUP	33858	BUP_311411
genus_1	BDP	49861	BDP_101989
genus_1	BDP	31042	BDP_397628
genus_1	BDP	32038	BDP_132930
genus_1	BDP	33295	BDP_41512
genus_1	BDP	33927	BDP_335658
genus_1	BUP	33238	BUP_20993
genus_1	BUP	83852	BUP_325456
genus_1	BUP	34598	BUP_217071
genus_1	BDP	31697	BDP_354193
genus_1	BDP	34019	BDP_83067
genus_1	BDP	34123	BDP_300977
genus_1	BDP	32795	BDP_354838
genus_1	BDP	31389	BDP_329839
genus_1	BUP	31997	BUP_7917
genus_1	BDP	32995	BDP_6427
genus_1	BDP	32571	BDP_115819
genus_1	BDP	37479	BDP_360368
genus_1	BDP	42580	BDP_132889
genus_1	BDP	34128	BDP_294014
genus_1	BUP	99486	BUP_252624
genus_1	BDP	32889	BDP_129908
genus_1	BDP	39131	BDP_226
genus_1	BDP	34553	BDP_129675
genus_1	BDP	33420	BDP_370080
genus_1	BDP	32243	BDP_82978
genus_1	BDP	48325	BDP_146840
genus_1	BUP	30955	BUP_126591
genus_1	BDP	28678	BDP_226497
genus_1	BDP	70074	BDP_74683
genus_1	BUP	60536	BUP_191000
genus_1	BDP	33775	BDP_65661
genus_1	BDP	77159	BDP_360417
genus_1	BDP	31057	BDP_349711
genus_1	BDP	34956	BDP_356053
genus_1	BDP	31258	BDP_347874
genus_1	BDP	31587	BDP_164797
genus_1	BDP	31041	BDP_111334
genus_1	BDP	29969	BDP_79652
genus_1	BDP	33174	BDP_112594
genus_1	BDP	36998	BDP_53245
genus_1	BDP	36467	BDP_225663
genus_1	BDP	36336	BDP_17159
genus_1	BUP	51438	BUP_130305
genus_1	BDP	38254	BDP_192932
genus_1	BDP	37640	BDP_135635
genus_1	BDP	34849	BDP_141816
genus_1	BDP	35523	BDP_118597
genus_1	BDP	34958	BDP_169907
genus_1	BDP	35741	BDP_284443
genus_1	BDP	34333	BDP_300205
genus_1	BDP	33214	BDP_69429
genus_1	BDP	32523	BDP_305538
genus_1	BDP	33365	BDP_95427
genus_1	BDP	34232	BDP_302517
genus_1	BDP	35069	BDP_161235
genus_1	BDP	36212	BDP_244067
genus_1	BDP	34398	BDP_322277
genus_1	BDP	35031	BDP_83517
genus_1	BDP	33841	BDP_380186
genus_1	BDP	34310	BDP_349940
genus_1	BDP	35549	BDP_27876
genus_1	BDP	33039	BDP_83618
genus_1	BDP	37373	BDP_288211
genus_1	BDP	31584	BDP_370383
genus_1	BDP	34420	BDP_79269
genus_1	BDP	34219	BDP_187517
genus_1	BUP	32657	BUP_231825
genus_1	BDP	31398	BDP_291395
genus_1	BUP	25462	BUP_298856
genus_1	BDP	34612	BDP_46772
genus_1	BDP	31881	BDP_156811
genus_1	BDP	34758	BDP_107092
genus_1	BDP	36243	BDP_255513
genus_1	BUP	30292	BUP_130477
genus_1	BUP	48250	BUP_114236
genus_1	BDP	34708	BDP_121159
genus_1	BDP	25581	BDP_376096
genus_1	BDP	34324	BDP_312243
genus_1	BDP	37877	BDP_38657
genus_1	BUP	35673	BUP_237607
genus_1	BDP	32511	BDP_416629
genus_1	BDP	36385	BDP_308494
genus_1	BDP	36404	BDP_288736
genus_1	BDP	34627	BDP_8460
genus_1	BDP	40658	BDP_199776
genus_1	BDP	35459	BDP_105073
genus_1	BUP	19371	BUP_241332
genus_1	BDP	22384	BDP_73126
genus_1	BDP	33263	BDP_230636
genus_1	BUP	34872	BUP_122226
genus_1	BDP	34805	BDP_349082
genus_1	BDP	34482	BDP_304209
genus_1	BDP	38075	BDP_161606
genus_1	BDP	29289	BDP_303168
genus_1	BDP	33235	BDP_14173
genus_1	BDP	34326	BDP_321401
genus_1	BUP	33741	BUP_358908
genus_1	BDP	32563	BDP_7763
genus_1	BDP	35159	BDP_259519
genus_1	BUP	32273	BUP_357143
genus_1	BUP	23798	BUP_275863
genus_1	BDP	34769	BDP_223124
genus_1	BDP	36122	BDP_311485
genus_1	BDP	34997	BDP_15779
genus_1	BDP	31984	BDP_20673
genus_1	BDP	34418	BDP_389734
genus_1	BDP	35084	BDP_166455
genus_1	BDP	35343	BDP_99377
genus_1	BDP	36243	BDP_370388
genus_1	BDP	35071	BDP_84292
genus_1	BDP	31399	BDP_256080
genus_1	BDP	37028	BDP_90112
genus_1	BDP	32521	BDP_175704
genus_1	BDP	34677	BDP_181109
genus_1	BDP	35531	BDP_30593
genus_1	BUP	25570	BUP_153142
genus_1	BDP	21454	BDP_6163
genus_1	BDP	33381	BDP_258999
genus_1	BDP	36080	BDP_218935
genus_1	BDP	34838	BDP_101272
genus_1	BDP	34935	BDP_18643
genus_1	BDP	33755	BDP_398608
genus_1	BDP	23881	BDP_131424
genus_1	BDP	35267	BDP_103798
genus_1	BUP	22752	BUP_87704
genus_1	BDP	34451	BDP_48390
genus_1	BDP	35342	BDP_342782
genus_1	BDP	34140	BDP_329078
genus_1	BDP	35763	BDP_303547
genus_1	BDP	32929	BDP_344565
genus_1	BDP	34339	BDP_294116
genus_1	BDP	36977	BDP_68702
genus_1	BDP	33245	BDP_106795
genus_1	BDP	33622	BDP_160150
genus_1	BDP	38480	BDP_111883
genus_1	BDP	34948	BDP_264618
genus_1	BDP	33276	BDP_20236
genus_1	BDP	34869	BDP_134222
genus_1	BDP	36085	BDP_313329
genus_1	BDP	33420	BDP_65665
genus_1	BDP	34201	BDP_370715
genus_1	BDP	35271	BDP_397104
genus_1	BDP	40936	BDP_140496
genus_1	BDP	32233	BDP_235050
genus_1	BDP	32861	BDP_114415
genus_1	BUP	35571	BUP_248362
genus_1	BDP	37290	BDP_350237
genus_1	BDP	33928	BDP_183812
genus_1	BDP	33840	BDP_274354
genus_1	BDP	34660	BDP_106370
genus_1	BDP	28428	BDP_429191
genus_1	BDP	31301	BDP_52872
genus_1	BDP	35852	BDP_104422
genus_1	BDP	34535	BDP_69927
genus_1	BDP	33180	BDP_306013
genus_1	BDP	35357	BDP_225113
genus_1	BDP	36491	BDP_307254
genus_1	BDP	35267	BDP_231043
genus_1	BDP	35012	BDP_108784
genus_1	BDP	33921	BDP_291048
genus_1	BDP	32350	BDP_63150
genus_1	BDP	33157	BDP_73256
genus_1	BDP	34795	BDP_143021
genus_1	BDP	31583	BDP_280930
genus_1	BDP	31569	BDP_245630
genus_1	BDP	36437	BDP_90992
genus_1	BDP	37326	BDP_321930
genus_1	BDP	38072	BDP_171266
genus_1	BDP	34694	BDP_303944
genus_1	BDP	33412	BDP_107449
genus_1	BDP	34016	BDP_259418
genus_1	BDP	31895	BDP_345838
genus_1	BDP	32088	BDP_169898
genus_1	BUP	17579	BUP_238437
genus_1	BUP	30476	BUP_360671
genus_1	BDP	33498	BDP_323670
genus_1	BDP	34839	BDP_32943
genus_1	BDP	34340	BDP_362857
genus_1	BDP	33315	BDP_410033
genus_1	BUP	37635	BUP_103152
genus_1	BDP	33876	BDP_78869
genus_1	BDP	34013	BDP_370389
genus_1	BDP	32521	BDP_287708
genus_1	BDP	33539	BDP_408242
genus_1	BDP	34665	BDP_308975
genus_1	BDP	35503	BDP_283985
genus_1	BDP	32652	BDP_130107
genus_1	BDP	32833	BDP_320235
genus_1	BDP	35328	BDP_349923
genus_1	BDP	34896	BDP_317507
genus_1	BDP	33331	BDP_103054
genus_1	BDP	32089	BDP_420941
genus_1	BDP	37869	BDP_1645
genus_1	BDP	38124	BDP_34241
genus_1	BDP	34415	BDP_123963
genus_1	BDP	32344	BDP_306060
genus_1	BDP	33421	BDP_133189
genus_1	BDP	35516	BDP_300966
genus_1	BDP	34005	BDP_39212
genus_1	BDP	34913	BDP_145100
genus_1	BDP	36132	BDP_151315
genus_1	BDP	34122	BDP_268237
genus_1	BDP	35897	BDP_178631
genus_1	BDP	34167	BDP_73465
genus_1	BDP	33675	BDP_265081
genus_1	BDP	20655	BDP_215186
genus_1	BDP	20306	BDP_88413
genus_1	BDP	33784	BDP_15759
genus_1	BDP	33658	BDP_128863
genus_1	BDP	34452	BDP_84696
genus_1	BDP	33330	BDP_131536
genus_1	BDP	33223	BDP_37444
genus_1	BDP	32669	BDP_275292
genus_1	BDP	33880	BDP_34339
genus_1	BDP	36857	BDP_158304
genus_1	BDP	34372	BDP_302345
genus_1	BDP	36299	BDP_43012
genus_1	BDP	35511	BDP_9817
genus_1	BDP	38967	BDP_181848
genus_1	BDP	33903	BDP_297245
genus_1	BDP	36380	BDP_287374
genus_1	BDP	32567	BDP_398722
genus_1	BUP	26570	BUP_8872
genus_1	BDP	33179	BDP_210855
genus_1	BDP	37510	BDP_352765
genus_1	BUP	34418	BUP_283629
genus_1	BDP	35313	BDP_194440
genus_1	BDP	34233	BDP_86014
genus_1	BDP	32812	BDP_380897
genus_1	BDP	35351	BDP_203589
genus_1	BDP	41578	BDP_294000
genus_1	BDP	33635	BDP_349675
genus_1	BDP	34452	BDP_63065
genus_1	BDP	38511	BDP_307133
genus_1	BDP	32153	BDP_48489
genus_1	BDP	36552	BDP_171383
genus_1	BDP	21396	BDP_139086
genus_1	BDP	35444	BDP_136693
genus_1	BDP	38144	BDP_95302
genus_1	BDP	35140	BDP_192794
genus_1	BDP	38108	BDP_108059
genus_1	BDP	34312	BDP_382105
genus_1	BDP	34537	BDP_311701
genus_1	BUP	26943	BUP_113599
genus_1	BDP	34041	BDP_403956
genus_1	BDP	38119	BDP_191111
genus_1	BDP	34787	BDP_209092
genus_1	BDP	36752	BDP_407301
genus_1	BDP	32010	BDP_12042
genus_1	BDP	34329	BDP_35734
genus_1	BUP	31994	BUP_84240
genus_1	BDP	33672	BDP_28383
genus_1	BUP	33176	BUP_185279
genus_1	BUP	36015	BUP_73711
genus_1	BDP	33028	BDP_164909
genus_1	BDP	30160	BDP_208525
genus_1	BDP	17340	BDP_37433
genus_1	BDP	30381	BDP_382152
genus_1	BDP	33414	BDP_156539
genus_1	BDP	35649	BDP_150511
genus_1	BUP	33982	BUP_335794
genus_1	BDP	31162	BDP_380790
genus_1	BDP	32186	BDP_396
genus_1	BDP	55373	BDP_76396
genus_1	BUP	31433	BUP_227720
genus_1	BDP	33810	BDP_144300
genus_1	BDP	39891	BDP_294875
genus_1	BDP	32699	BDP_384948
genus_1	BDP	26729	BDP_95095
genus_1	BDP	33656	BDP_320802
genus_1	BUP	19676	BUP_339797
genus_1	BDP	33112	BDP_50703
genus_1	BDP	35096	BDP_136349
genus_1	BDP	34891	BDP_361395
genus_1	BDP	33637	BDP_170001
genus_1	BDP	33934	BDP_76655
genus_1	BDP	33485	BDP_250709
genus_1	BDP	33270	BDP_108898
genus_1	BDP	35227	BDP_293954
genus_1	BDP	33839	BDP_52327
genus_1	BDP	32608	BDP_65821
genus_1	BDP	34823	BDP_329083
genus_1	BDP	33688	BDP_278010
genus_1	BDP	34869	BDP_314671
genus_1	BDP	33650	BDP_156548
genus_1	BDP	34511	BDP_161801
genus_1	BDP	33482	BDP_182786
genus_1	BDP	34297	BDP_290025
genus_1	BDP	33607	BDP_243555
genus_1	BDP	36244	BDP_49473
genus_1	BDP	32705	BDP_261821
genus_1	BDP	35220	BDP_406037
genus_1	BDP	33013	BDP_83603
genus_1	BDP	35910	BDP_113670
genus_1	BDP	35572	BDP_201251
genus_1	BDP	33485	BDP_228311
genus_1	BDP	34112	BDP_169149
genus_1	BDP	35564	BDP_422894
genus_1	BDP	33739	BDP_18642
genus_1	BUP	34770	BUP_11789
genus_1	BDP	33059	BDP_85811
genus_1	BDP	31184	BDP_381141
genus_1	BDP	36514	BDP_360337
genus_1	BDP	30527	BDP_123075
genus_1	BDP	33746	BDP_99383
genus_1	BDP	34306	BDP_417106
genus_1	BDP	35752	BDP_404837
genus_1	BDP	34412	BDP_13601
genus_1	BDP	35691	BDP_107608
genus_1	BDP	34355	BDP_251608
genus_1	BDP	33986	BDP_89372
genus_1	BDP	34182	BDP_223276
genus_1	BDP	32319	BDP_77842
genus_1	BDP	35343	BDP_67089
genus_1	BDP	29070	BDP_169901
genus_1	BDP	32428	BDP_140460
genus_1	BDP	32978	BDP_72192
genus_1	BDP	34944	BDP_171785
genus_1	BDP	35894	BDP_31740
genus_1	BDP	32680	BDP_103232
genus_1	BDP	32644	BDP_81703
genus_1	BDP	35082	BDP_376022
genus_1	BUP	35991	BUP_126236
genus_1	BDP	31751	BDP_52585
genus_1	BDP	34667	BDP_120650
genus_1	BDP	34112	BDP_105654
genus_1	BDP	35432	BDP_200022
genus_1	BDP	36243	BDP_12437
genus_1	BDP	32842	BDP_254056
genus_1	BUP	27015	BUP_271997
genus_1	BUP	35618	BUP_185836
genus_1	BDP	33367	BDP_143809
genus_1	BDP	30592	BDP_153313
genus_1	BDP	32850	BDP_210705
genus_1	BDP	33135	BDP_203109
genus_1	BDP	34510	BDP_365655
genus_1	BDP	35207	BDP_175778
genus_1	BUP	28420	BUP_275883
genus_1	BDP	34375	BDP_155991
genus_1	BDP	37840	BDP_201351
genus_1	BDP	33197	BDP_143517
genus_1	BDP	34813	BDP_243983
genus_1	BDP	32262	BDP_9126
genus_1	BUP	30118	BUP_236055
genus_1	BDP	33085	BDP_32000
genus_1	BDP	34262	BDP_157866
genus_1	BDP	35340	BDP_40426
genus_1	BDP	32882	BDP_385704
genus_1	BDP	31249	BDP_55508
genus_1	BDP	34463	BDP_383502
genus_1	BDP	35097	BDP_60612
genus_1	BDP	34312	BDP_242084
genus_1	BDP	34693	BDP_414403
genus_1	BDP	34848	BDP_94647
genus_1	BDP	35886	BDP_122491
genus_1	BUP	34299	BUP_243272
genus_1	BDP	53451	BDP_151886
genus_1	BDP	34848	BDP_189521
genus_1	BDP	34147	BDP_193012
genus_1	BDP	33412	BDP_127296
genus_1	BDP	33309	BDP_124155
genus_1	BDP	35650	BDP_18930
genus_1	BDP	35092	BDP_171729
genus_1	BUP	36073	BUP_212374
genus_1	BDP	36067	BDP_87148
genus_1	BDP	32897	BDP_422406
genus_1	BDP	34695	BDP_213979
genus_1	BDP	35656	BDP_49443
genus_1	BDP	36537	BDP_385652
genus_1	BDP	32065	BDP_403364
genus_1	BDP	31277	BDP_214984
genus_1	BDP	31755	BDP_118509
genus_1	BDP	36106	BDP_25542
genus_1	BDP	32834	BDP_24678
genus_1	BDP	34930	BDP_94350
genus_1	BDP	28108	BDP_420611
genus_1	BDP	31437	BDP_340644
genus_1	BDP	34151	BDP_285471
genus_1	BDP	34355	BDP_105713
genus_1	BDP	34670	BDP_307407
genus_1	BDP	33184	BDP_81241
genus_1	BDP	35268	BDP_188762
genus_1	BDP	34604	BDP_316171
genus_1	BDP	35809	BDP_99319
genus_1	BDP	46317	BDP_34854
genus_1	BUP	33312	BUP_179621
genus_1	BDP	29001	BDP_135216
genus_1	BUP	31581	BUP_179868
genus_1	BDP	35516	BDP_90593
genus_1	BUP	26644	BUP_273483
genus_1	BDP	33759	BDP_356490
genus_1	BDP	35113	BDP_236565
genus_1	BDP	34844	BDP_89239
genus_1	BDP	34036	BDP_192301
genus_1	BDP	34930	BDP_179411
genus_1	BDP	34853	BDP_38942
genus_1	BDP	32608	BDP_23989
genus_1	BDP	30706	BDP_219574
genus_1	BDP	31335	BDP_237018
genus_1	BDP	34334	BDP_204918
genus_1	BDP	28580	BDP_312196
genus_1	BDP	35816	BDP_383036
genus_1	BUP	35082	BUP_352834
genus_1	BDP	32836	BDP_176084
genus_1	BDP	34958	BDP_170000
genus_1	BDP	35458	BDP_303801
genus_1	BDP	35727	BDP_54187
genus_1	BDP	33974	BDP_245938
genus_1	BDP	30517	BDP_195183
genus_1	BDP	35768	BDP_54243
genus_1	BDP	33053	BDP_66891
genus_1	BDP	32744	BDP_355112
genus_1	BDP	22784	BDP_326972
genus_1	BDP	26079	BDP_8379
genus_1	BDP	20402	BDP_169347
genus_1	BDP	33508	BDP_347288
genus_1	BDP	32832	BDP_218774
genus_1	BDP	34719	BDP_142994
genus_1	BDP	28360	BDP_26910
genus_1	BDP	28667	BDP_143424
genus_1	BDP	32342	BDP_184782
genus_1	BDP	32219	BDP_272030
genus_1	BDP	30994	BDP_126506
genus_1	BUP	35102	BUP_33111
genus_1	BDP	33047	BDP_171178
genus_1	BDP	33353	BDP_104466
genus_1	BDP	32819	BDP_237384
genus_1	BDP	34491	BDP_413897
genus_1	BDP	36696	BDP_59569
genus_1	BDP	31853	BDP_188191
genus_1	BUP	28399	BUP_212666
genus_1	BDP	28203	BDP_29959
genus_1	BDP	32845	BDP_136448
genus_1	BDP	32376	BDP_325923
genus_1	BDP	32008	BDP_39607
genus_1	BDP	32162	BDP_233607
genus_1	BDP	35247	BDP_196221
genus_1	BDP	27280	BDP_120243
genus_1	BDP	34217	BDP_197438
genus_1	BUP	31158	BUP_54925
genus_1	BDP	33329	BDP_93554
genus_1	BDP	31691	BDP_281140
genus_1	BDP	32621	BDP_140905
genus_1	BDP	31548	BDP_232869
genus_1	BDP	37655	BDP_120496
genus_1	BDP	32811	BDP_289925
genus_1	BDP	33337	BDP_202192
genus_1	BDP	34081	BDP_111826
genus_1	BDP	33875	BDP_330994
genus_1	BDP	32870	BDP_139628
genus_1	BDP	32557	BDP_48291
genus_1	BDP	35473	BDP_248542
genus_1	BDP	32668	BDP_158148
genus_1	BDP	34830	BDP_286015
genus_1	BUP	33463	BUP_178220
genus_1	BDP	34708	BDP_79671
genus_1	BDP	35630	BDP_329211
genus_1	BDP	33882	BDP_230772
genus_1	BDP	31144	BDP_204382
genus_1	BDP	21160	BDP_25982
genus_1	BDP	31972	BDP_67657
genus_1	BDP	35630	BDP_64346
genus_1	BDP	31609	BDP_133346
genus_1	BDP	34037	BDP_408584
genus_1	BDP	31175	BDP_304296
genus_1	BDP	30962	BDP_131867
genus_1	BDP	33738	BDP_3828
genus_1	BDP	38521	BDP_276280
genus_1	BDP	31569	BDP_295354
genus_1	BDP	28094	BDP_374091
genus_1	BDP	37187	BDP_200362
genus_1	BDP	31590	BDP_333173
genus_1	BDP	35210	BDP_86524
genus_1	BDP	34760	BDP_425270
genus_1	BDP	32355	BDP_305695
genus_1	BDP	33952	BDP_309285
genus_1	BDP	33954	BDP_386851
genus_1	BDP	34879	BDP_370922
genus_1	BDP	34947	BDP_394844
genus_1	BDP	30379	BDP_164113
genus_1	BDP	34944	BDP_312728
genus_1	BDP	35707	BDP_374336
genus_1	BUP	35898	BUP_270019
genus_1	BDP	31213	BDP_4192
genus_1	BUP	34883	BUP_194950
genus_1	BDP	35435	BDP_428501
genus_1	BDP	34605	BDP_15786
genus_1	BDP	33441	BDP_205493
genus_1	BDP	32721	BDP_201701
genus_1	BDP	35789	BDP_1106
genus_1	BDP	32484	BDP_360538
genus_1	BDP	35950	BDP_157586
genus_1	BDP	34524	BDP_26224
genus_1	BDP	32320	BDP_326742
genus_1	BDP	35788	BDP_235063
genus_1	BDP	35673	BDP_299878
genus_1	BDP	32439	BDP_285889
genus_1	BUP	32079	BUP_39581
genus_1	BDP	31811	BDP_338823
genus_1	BUP	28009	BUP_260812
genus_1	BDP	31003	BDP_46482
genus_1	BDP	32161	BDP_135188
genus_1	BDP	34044	BDP_75068
genus_1	BDP	32143	BDP_45406
genus_1	BDP	32064	BDP_241207
genus_1	BDP	33509	BDP_284736
genus_1	BDP	33710	BDP_204968
genus_1	BDP	33681	BDP_391320
genus_1	BDP	33022	BDP_177112
genus_1	BDP	35034	BDP_346530
genus_1	BDP	30323	BDP_234048
genus_1	BDP	36347	BDP_419347
genus_1	BDP	34873	BDP_111933
genus_1	BDP	35319	BDP_195665
genus_1	BDP	33469	BDP_228662
genus_1	BDP	37074	BDP_102304
genus_1	BUP	23433	BUP_42347
genus_1	BDP	32026	BDP_38559
genus_1	BDP	36828	BDP_287376
genus_1	BDP	33270	BDP_9335
genus_1	BDP	35024	BDP_337557
genus_1	BDP	31699	BDP_420701
genus_1	BDP	14416	BDP_2492
genus_1	BDP	33810	BDP_146112
genus_1	BDP	34026	BDP_133632
genus_1	BDP	30916	BDP_43959
genus_1	BDP	33282	BDP_176204
genus_1	BDP	34922	BDP_98863
genus_1	BDP	31590	BDP_289844
genus_1	BDP	34125	BDP_95240
genus_1	BDP	36356	BDP_243480
genus_1	BDP	20874	BDP_227153
genus_1	BDP	24753	BDP_125263
genus_1	BDP	31972	BDP_179202
genus_1	BDP	33833	BDP_270163
genus_1	BUP	30088	BUP_217365
genus_1	BDP	32856	BDP_266182
genus_1	BDP	31921	BDP_364228
genus_1	BDP	35870	BDP_135440
genus_1	BDP	32923	BDP_298982
genus_1	BDP	34749	BDP_206096
genus_1	BDP	31093	BDP_59530
genus_1	BDP	32475	BDP_198419
genus_1	BDP	32052	BDP_89154
genus_1	BDP	34223	BDP_19810
genus_1	BDP	31410	BDP_132662
genus_1	BDP	33965	BDP_158697
genus_1	BDP	30247	BDP_296800
genus_1	BUP	25426	BUP_335296
genus_1	BDP	32352	BDP_320219
genus_1	BDP	33460	BDP_382758
genus_1	BDP	30629	BDP_128939
genus_1	BDP	31903	BDP_328428
genus_1	BDP	34700	BDP_146068
genus_1	BUP	34783	BUP_192126
genus_1	BDP	29474	BDP_214456
genus_1	BDP	34708	BDP_273348
genus_1	BDP	35682	BDP_58007
genus_1	BDP	26265	BDP_246131
genus_1	BDP	35741	BDP_358200
genus_1	BUP	43177	BUP_134775
genus_1	BDP	30552	BDP_296616
genus_1	BDP	23842	BDP_79354
genus_1	BDP	22473	BDP_14596
genus_1	BDP	39104	BDP_402024
genus_1	BDP	33390	BDP_332489
genus_1	BDP	33616	BDP_8289
genus_1	BDP	31911	BDP_153360
genus_1	BUP	31112	BUP_218256
genus_1	BDP	32767	BDP_127307
genus_1	BDP	31639	BDP_287586
genus_1	BDP	31223	BDP_392392
genus_1	BDP	34666	BDP_185611
genus_1	BDP	34654	BDP_344457
genus_1	BDP	35949	BDP_88912
genus_1	BUP	27604	BUP_184385
genus_1	BDP	32181	BDP_386524
genus_1	BDP	33543	BDP_46669
genus_1	BDP	34679	BDP_55299
genus_1	BUP	25460	BUP_314513
genus_1	BDP	33001	BDP_358503
genus_1	BDP	34168	BDP_196072
genus_1	BDP	30308	BDP_324082
