cluster	type	genome_size	name
family_1	BDP	38208	BDP_293942
family_1	BUP	37296	BUP_8573
family_1	BUP	51820	BUP_100631
family_1	BDP	34429	BDP_253891
family_1	BDP	34656	BDP_279066
family_1	BDP	34764	BDP_211410
family_1	BDP	35343	BDP_104067
family_1	BDP	35553	BDP_78092
family_1	BDP	36117	BDP_64902
family_1	BDP	36400	BDP_22813
family_1	BDP	36527	BDP_174215
family_1	BDP	42654	BDP_64772
family_1	BUP	22259	BUP_261152
family_1	BUP	34765	BUP_303554
family_1	BDP	33955	BDP_82309
family_1	BDP	34953	BDP_114770
family_1	BDP	35167	BDP_76267
family_1	BDP	35188	BDP_42316
family_1	BDP	35209	BDP_106546
family_1	BDP	36002	BDP_364217
family_1	BDP	36039	BDP_265441
family_1	BDP	36386	BDP_183702
family_1	BUP	31112	BUP_218256
family_1	BUP	34312	BUP_223383
family_1	BDP	33510	BDP_43535
family_1	BDP	34152	BDP_126037
family_1	BDP	34732	BDP_14757
family_1	BDP	35968	BDP_334717
family_1	BDP	36309	BDP_229818
family_1	BDP	36724	BDP_97009
family_1	BDP	37067	BDP_419707
family_1	BUP	36114	BUP_279899
family_1	BDP	35895	BDP_41282
family_1	BDP	12939	BDP_126485
family_1	BDP	30242	BDP_189093
family_1	BDP	32409	BDP_133370
family_1	BDP	33555	BDP_15542
family_1	BDP	33611	BDP_241734
family_1	BDP	35088	BDP_320831
family_1	BDP	35101	BDP_5380
family_1	BDP	35661	BDP_94044
family_1	BDP	36194	BDP_36287
family_1	BDP	36401	BDP_356884
family_1	BDP	37047	BDP_191596
family_1	BUP	35540	BUP_53750
family_1	BUP	33531	BUP_317546
family_1	BUP	20873	BUP_44598
family_1	BDP	35635	BDP_126138
family_1	BDP	35984	BDP_321933
family_1	BDP	34340	BDP_193006
family_1	BDP	35582	BDP_38845
family_1	BDP	35685	BDP_225186
family_1	BDP	35818	BDP_52236
family_1	BDP	36342	BDP_303849
family_1	BDP	35798	BDP_306823
family_1	BDP	32652	BDP_15577
family_1	BDP	35297	BDP_36415
family_1	BDP	35353	BDP_243746
family_1	BDP	35875	BDP_339576
family_1	BDP	36186	BDP_181397
family_1	BDP	37723	BDP_389753
family_1	BDP	38052	BDP_66798
family_1	BUP	27157	BUP_310321
family_1	BUP	35269	BUP_152704
family_1	BDP	35337	BDP_145865
family_1	BDP	36157	BDP_334438
family_1	BDP	36265	BDP_201659
family_1	BDP	36405	BDP_89303
family_1	BDP	36599	BDP_12968
family_1	BDP	38113	BDP_138189
family_1	BUP	36291	BUP_138786
family_1	BUP	33838	BUP_54010
family_1	BUP	35849	BUP_22297
family_1	BDP	27710	BDP_331824
family_1	BDP	35391	BDP_377911
family_1	BDP	35449	BDP_409260
family_1	BDP	37326	BDP_119895
family_1	BUP	34549	BUP_40473
family_1	BDP	37486	BDP_310312
family_1	BUP	40769	BUP_182306
family_1	BDP	35612	BDP_80275
family_1	BDP	33963	BDP_301647
family_1	BDP	35020	BDP_262538
family_1	BDP	35373	BDP_3789
family_1	BDP	35503	BDP_71305
family_1	BDP	36548	BDP_944
family_1	BDP	36898	BDP_248593
family_1	BUP	30387	BUP_7438
family_1	BUP	41031	BUP_289580
family_1	BUP	28141	BUP_342450
family_1	BDP	34709	BDP_414803
family_1	BDP	34743	BDP_112632
family_1	BDP	35530	BDP_245195
family_1	BDP	36056	BDP_349783
family_1	BUP	13471	BUP_72569
family_1	BDP	35160	BDP_346227
family_1	BDP	35261	BDP_13694
family_1	BDP	35421	BDP_3412
family_1	BDP	37059	BDP_88173
family_1	BDP	34270	BDP_281122
family_1	BDP	34817	BDP_9643
family_1	BDP	35021	BDP_345881
family_1	BDP	36252	BDP_125914
family_1	BDP	36287	BDP_110213
family_1	BDP	36434	BDP_182067
family_1	BDP	36603	BDP_271710
family_1	BDP	34398	BDP_185980
family_1	BDP	34771	BDP_347400
family_1	BDP	35088	BDP_1033
family_1	BDP	35980	BDP_92252
family_1	BDP	36266	BDP_228932
family_1	BDP	34140	BDP_46683
family_1	BDP	35383	BDP_129612
family_1	BDP	36095	BDP_1420
family_1	BDP	36360	BDP_342199
family_1	BDP	36467	BDP_405206
family_1	BDP	37376	BDP_239473
family_1	BUP	37922	BUP_140899
family_1	BDP	33880	BDP_257462
family_1	BDP	35768	BDP_108508
family_1	BDP	35230	BDP_166217
family_1	BDP	35949	BDP_305694
family_1	BDP	35630	BDP_412845
family_1	BDP	23679	BDP_167934
family_1	BDP	34075	BDP_395223
family_1	BDP	34838	BDP_274028
family_1	BDP	35120	BDP_269296
family_1	BDP	35387	BDP_131400
family_1	BDP	37010	BDP_190143
family_1	BDP	35556	BDP_335389
family_1	BUP	24086	BUP_216476
family_1	BDP	35526	BDP_341220
family_1	BDP	34049	BDP_210217
family_1	BDP	34164	BDP_251606
family_1	BDP	34897	BDP_100812
family_1	BDP	34097	BDP_345462
family_1	BDP	35585	BDP_234769
family_1	BDP	34449	BDP_17326
family_1	BDP	35958	BDP_124881
family_1	BDP	37753	BDP_408228
family_1	BDP	33764	BDP_34412
family_1	BDP	31702	BDP_246923
family_1	BUP	33064	BUP_5281
family_1	BDP	34809	BDP_388546
family_1	BDP	33471	BDP_286817
family_1	BDP	28536	BDP_112045
family_1	BUP	40848	BUP_326543
family_1	BDP	34321	BDP_241551
family_1	BDP	21681	BDP_241816
family_1	BUP	31132	BUP_124475
family_1	BDP	18620	BDP_378224
family_1	BDP	35864	BDP_291971
family_1	BDP	30362	BDP_163149
family_1	BDP	34089	BDP_99277
family_1	BDP	36564	BDP_176228
family_1	BDP	34458	BDP_332468
family_1	BUP	39133	BUP_166128
family_1	BDP	20579	BDP_348052
family_1	BDP	17025	BDP_386548
family_1	BDP	36323	BDP_261552
family_1	BUP	10516	BUP_87921
family_1	BDP	34611	BDP_378250
family_1	BDP	34515	BDP_11419
family_1	BDP	36242	BDP_130782
family_1	BUP	9062	BUP_139300
family_1	BDP	36793	BDP_165666
family_1	BDP	33259	BDP_234664
family_1	BUP	35194	BUP_204071
family_1	BDP	31797	BDP_262531
family_1	BDP	33863	BDP_195714
family_1	BDP	34479	BDP_148601
family_1	BDP	33510	BDP_269611
family_1	BDP	30237	BDP_204219
family_1	BUP	25154	BUP_67035
family_1	BDP	35277	BDP_402617
family_1	BDP	34609	BDP_402667
family_1	BDP	34972	BDP_369306
family_1	BDP	29569	BDP_190557
family_1	BDP	32316	BDP_12800
family_1	BDP	32775	BDP_181975
family_1	BDP	30300	BDP_36606
family_1	BDP	34135	BDP_424846
family_1	BDP	32619	BDP_121261
family_1	BDP	36542	BDP_94385
family_1	BDP	35710	BDP_17838
family_1	BDP	34068	BDP_311686
family_1	BDP	37165	BDP_336682
family_1	BDP	33427	BDP_8208
family_1	BDP	33416	BDP_46906
family_1	BDP	34124	BDP_351652
family_1	BDP	36008	BDP_153408
family_1	BDP	34218	BDP_405072
family_1	BDP	32582	BDP_245801
family_1	BDP	33701	BDP_14081
family_1	BDP	35298	BDP_19655
family_1	BDP	32868	BDP_298759
family_1	BDP	35960	BDP_96503
family_1	BDP	35367	BDP_61299
family_1	BDP	33646	BDP_296716
family_1	BDP	35122	BDP_497
family_1	BDP	32720	BDP_427945
family_1	BDP	33565	BDP_142282
family_1	BDP	33306	BDP_222144
family_1	BUP	7215	BUP_263011
family_1	BDP	20484	BDP_84129
family_1	BDP	35028	BDP_167624
family_1	BDP	34468	BDP_362597
family_1	BDP	32207	BDP_19653
family_1	BDP	33376	BDP_179096
family_1	BDP	36134	BDP_218957
family_1	BDP	36620	BDP_122965
family_1	BDP	34924	BDP_37900
family_1	BDP	34444	BDP_427144
family_1	BDP	33054	BDP_207869
family_1	BUP	14083	BUP_18963
family_1	BDP	32360	BDP_78124
family_1	BDP	32527	BDP_290142
family_1	BUP	28918	BUP_212025
family_1	BDP	22301	BDP_85974
family_1	BDP	30896	BDP_98273
family_1	BDP	36092	BDP_24945
family_1	BUP	21566	BUP_37124
family_1	BDP	35502	BDP_4699
family_1	BDP	34023	BDP_243586
family_1	BDP	34580	BDP_28745
family_1	BDP	34971	BDP_61028
family_1	BDP	34100	BDP_389668
family_1	BDP	35420	BDP_425965
family_1	BDP	35553	BDP_36201
family_1	BDP	34278	BDP_78174
family_1	BDP	34068	BDP_98402
family_1	BDP	33587	BDP_142880
family_1	BDP	32223	BDP_250667
family_1	BDP	31269	BDP_415920
family_1	BDP	33938	BDP_58675
family_1	BDP	35727	BDP_320103
family_1	BDP	32549	BDP_17993
family_1	BDP	33560	BDP_226227
family_1	BDP	35066	BDP_84293
family_1	BDP	33068	BDP_221798
family_1	BDP	33315	BDP_226571
family_1	BDP	35816	BDP_100023
family_1	BUP	12940	BUP_25079
family_1	BDP	30943	BDP_154304
family_1	BDP	33249	BDP_148920
family_1	BDP	34240	BDP_364938
family_1	BDP	21528	BDP_360437
family_1	BDP	28949	BDP_99585
family_1	BDP	14087	BDP_328731
family_1	BDP	33189	BDP_189006
family_1	BDP	33376	BDP_79157
family_1	BDP	30264	BDP_368947
family_1	BDP	33759	BDP_429025
family_1	BUP	34881	BUP_75838
family_1	BDP	32880	BDP_368432
family_1	BDP	31680	BDP_102239
family_1	BUP	24098	BUP_22088
family_1	BDP	35267	BDP_6612
family_1	BUP	38758	BUP_132753
family_1	BDP	22726	BDP_248532
family_1	BDP	35406	BDP_77471
family_1	BDP	32960	BDP_141901
family_1	BUP	30380	BUP_266117
family_1	BDP	32272	BDP_218686
family_1	BDP	30424	BDP_320651
family_1	BDP	35187	BDP_228833
family_1	BDP	30914	BDP_17766
family_1	BDP	18746	BDP_118516
family_1	BDP	32397	BDP_160802
family_1	BUP	26532	BUP_77676
family_1	BDP	32766	BDP_410275
family_1	BDP	34140	BDP_272779
family_1	BDP	33975	BDP_236089
family_1	BDP	31520	BDP_114089
family_1	BDP	34128	BDP_333503
family_1	BDP	33741	BDP_245232
family_1	BDP	35105	BDP_110236
family_1	BUP	32289	BUP_111110
family_1	BDP	20272	BDP_403607
family_1	BDP	33709	BDP_13674
family_1	BDP	18803	BDP_194335
family_1	BDP	20053	BDP_161757
family_1	BUP	19222	BUP_246454
family_1	BDP	35482	BDP_305983
family_1	BUP	19555	BUP_301319
family_1	BUP	17914	BUP_343361
family_1	BDP	35315	BDP_58989
family_1	BUP	18173	BUP_159631
family_1	BDP	16431	BDP_291647
family_1	BDP	34847	BDP_269288
family_1	BDP	13474	BDP_166406
family_1	BUP	11582	BUP_350077
family_1	BDP	13306	BDP_104629
family_1	BUP	10044	BUP_340115
family_1	BDP	14778	BDP_392273
family_1	BDP	33699	BDP_117418
family_1	BDP	31785	BDP_153295
family_1	BDP	34041	BDP_51283
family_1	BUP	33416	BUP_59070
family_1	BUP	44817	BUP_280642
family_1	BDP	33060	BDP_347563
family_1	BDP	34916	BDP_215255
family_1	BDP	31631	BDP_72107
family_1	BDP	31134	BDP_385437
family_1	BDP	35870	BDP_236641
family_1	BDP	32613	BDP_6622
family_1	BDP	33400	BDP_8365
family_1	BUP	8783	BUP_125734
family_1	BDP	33370	BDP_270225
family_1	BDP	38364	BDP_272322
family_1	BDP	39499	BDP_261161
family_1	BDP	36508	BDP_62553
family_1	BDP	35806	BDP_382855
family_1	BDP	32634	BDP_111581
family_1	BDP	31508	BDP_238311
family_1	BDP	32398	BDP_368814
family_1	BDP	33246	BDP_184488
family_1	BDP	34879	BDP_32270
family_1	BDP	36305	BDP_415612
family_1	BDP	33139	BDP_174342
family_1	BUP	32804	BUP_7916
family_1	BDP	35337	BDP_70117
family_1	BDP	33840	BDP_42876
family_1	BUP	7889	BUP_129724
family_1	BDP	35586	BDP_370500
family_1	BDP	33796	BDP_14625
family_1	BUP	13646	BUP_32546
family_1	BDP	35178	BDP_257625
family_1	BUP	17026	BUP_23236
family_1	BUP	21400	BUP_213892
family_1	BDP	32541	BDP_380
family_1	BDP	33125	BDP_123244
family_1	BDP	33926	BDP_46335
family_1	BDP	36462	BDP_196195
family_1	BDP	36196	BDP_144299
family_1	BDP	33682	BDP_297913
family_1	BDP	34517	BDP_38407
family_1	BDP	32473	BDP_301595
family_1	BDP	35497	BDP_349756
family_1	BDP	33808	BDP_218970
family_1	BDP	32141	BDP_167904
family_1	BDP	32348	BDP_366199
family_1	BDP	34293	BDP_200756
family_1	BDP	35016	BDP_92464
family_1	BDP	35700	BDP_169673
family_1	BDP	31806	BDP_63839
family_1	BDP	32824	BDP_235817
family_1	BDP	34137	BDP_358223
family_1	BUP	15823	BUP_8556
family_1	BUP	9207	BUP_265672
family_1	BDP	32818	BDP_293117
family_1	BDP	34285	BDP_311446
family_1	BDP	19082	BDP_26994
family_1	BUP	8871	BUP_121142
family_1	BDP	35348	BDP_117338
family_1	BDP	35321	BDP_341043
family_1	BDP	19483	BDP_18585
family_1	BUP	22689	BUP_229845
family_1	BUP	35271	BUP_119491
family_1	BUP	32708	BUP_236056
family_1	BDP	23508	BDP_202125
family_1	BDP	30793	BDP_225594
family_1	BUP	7932	BUP_181614
family_1	BDP	31125	BDP_135187
family_1	BDP	38048	BDP_340846
family_1	BUP	23945	BUP_215251
family_1	BUP	7632	BUP_8571
family_1	BDP	34690	BDP_339756
family_1	BUP	32861	BUP_6922
family_1	BDP	33701	BDP_301087
family_1	BDP	28300	BDP_192648
family_1	BDP	37744	BDP_152179
family_1	BDP	38674	BDP_26594
family_1	BDP	20963	BDP_276537
family_1	BDP	34981	BDP_330903
family_1	BDP	38535	BDP_24665
family_1	BDP	37380	BDP_189260
family_1	BDP	38750	BDP_102839
family_1	BDP	37978	BDP_48084
family_1	BDP	34985	BDP_331693
family_1	BDP	35221	BDP_273882
family_1	BDP	37086	BDP_134309
family_1	BDP	36705	BDP_83350
family_1	BDP	37069	BDP_80102
family_1	BDP	35866	BDP_325117
family_1	BDP	35749	BDP_135238
family_1	BDP	39210	BDP_63026
family_1	BDP	37693	BDP_32859
family_1	BDP	35381	BDP_343180
family_1	BDP	34510	BDP_9392
family_1	BDP	38979	BDP_103468
family_1	BUP	7672	BUP_125713
family_1	BDP	38152	BDP_22434
family_1	BDP	35501	BDP_160655
family_1	BDP	33595	BDP_264072
family_1	BDP	32329	BDP_59049
family_1	BDP	31713	BDP_255243
family_1	BUP	31288	BUP_170149
family_1	BDP	32296	BDP_7185
family_1	BDP	35005	BDP_313667
family_1	BDP	36246	BDP_409534
family_1	BUP	33018	BUP_317472
family_1	BUP	8473	BUP_204444
family_1	BDP	32400	BDP_296818
family_1	BDP	31804	BDP_105434
family_1	BDP	37873	BDP_143563
family_1	BDP	34251	BDP_181657
family_1	BDP	30283	BDP_415979
family_1	BDP	41046	BDP_255055
family_1	BDP	36699	BDP_175969
family_1	BDP	36145	BDP_66961
family_1	BUP	13180	BUP_359871
family_1	BDP	33130	BDP_302694
family_1	BDP	41557	BDP_232793
family_1	BDP	32437	BDP_110975
family_1	BDP	29745	BDP_219856
family_1	BUP	39303	BUP_11046
family_1	BDP	32301	BDP_23851
family_1	BDP	33055	BDP_340709
family_1	BDP	33300	BDP_955
family_1	BDP	36531	BDP_118361
family_1	BDP	32482	BDP_183766
family_1	BDP	40862	BDP_38316
family_1	BDP	32721	BDP_380335
family_1	BDP	35834	BDP_391234
family_1	BDP	33909	BDP_331133
family_1	BDP	33289	BDP_176567
family_1	BUP	29329	BUP_177754
family_1	BDP	37687	BDP_356486
family_1	BDP	35831	BDP_276156
family_1	BDP	37549	BDP_15425
family_1	BDP	33066	BDP_237220
family_1	BDP	38096	BDP_92962
family_1	BDP	32630	BDP_50331
family_1	BDP	34469	BDP_258264
family_1	BDP	40589	BDP_219724
family_1	BDP	31168	BDP_250140
family_1	BDP	38789	BDP_231539
family_1	BDP	19478	BDP_173524
family_1	BUP	6379	BUP_320541
family_1	BDP	35482	BDP_267632
family_1	BDP	38957	BDP_85792
family_1	BDP	33208	BDP_223401
family_1	BDP	40951	BDP_19043
family_1	BDP	39191	BDP_47132
family_1	BDP	37342	BDP_255863
family_1	BDP	39787	BDP_244291
family_1	BDP	33124	BDP_143045
family_1	BDP	36802	BDP_427254
family_1	BDP	37397	BDP_259630
family_1	BDP	37774	BDP_161486
family_1	BDP	37709	BDP_270641
family_1	BUP	34229	BUP_38558
family_1	BDP	36062	BDP_12317
family_1	BDP	32669	BDP_321397
family_1	BDP	36576	BDP_89542
family_1	BUP	35886	BUP_194366
family_1	BDP	39916	BDP_364081
family_1	BDP	38011	BDP_249456
family_1	BDP	37580	BDP_291027
family_1	BDP	33782	BDP_253846
family_1	BDP	39032	BDP_413398
family_1	BDP	39168	BDP_125949
family_1	BDP	37427	BDP_240495
family_1	BDP	37114	BDP_113798
family_1	BDP	35576	BDP_265504
family_1	BDP	35683	BDP_370250
family_1	BDP	32593	BDP_190831
family_1	BDP	39568	BDP_353993
family_1	BDP	39950	BDP_8922
family_1	BDP	35673	BDP_167052
family_1	BDP	33780	BDP_191944
family_1	BUP	19257	BUP_286638
family_1	BDP	32301	BDP_398771
family_1	BDP	30954	BDP_210064
family_1	BDP	40849	BDP_113935
family_1	BUP	7408	BUP_353979
family_1	BDP	33658	BDP_128863
family_1	BDP	34884	BDP_104314
family_1	BDP	32840	BDP_48078
family_1	BDP	35663	BDP_22542
family_1	BDP	35515	BDP_47104
family_1	BDP	32913	BDP_73381
family_1	BDP	34645	BDP_29349
family_1	BDP	34202	BDP_17755
family_1	BDP	35444	BDP_136693
family_1	BUP	28769	BUP_291589
family_1	BDP	37127	BDP_197325
family_1	BDP	40890	BDP_222187
family_1	BDP	37845	BDP_304099
family_1	BDP	35328	BDP_349923
family_1	BDP	33602	BDP_131594
family_1	BUP	20185	BUP_211905
family_1	BDP	35234	BDP_394101
family_1	BDP	32462	BDP_248745
family_1	BDP	36790	BDP_108698
family_1	BDP	35516	BDP_300966
family_1	BUP	9189	BUP_281850
family_1	BDP	34780	BDP_104294
family_1	BUP	35548	BUP_91379
family_1	BDP	36394	BDP_149982
family_1	BDP	35007	BDP_312421
family_1	BDP	34779	BDP_159014
family_1	BUP	32119	BUP_113354
family_1	BDP	26645	BDP_305888
family_1	BUP	28958	BUP_260098
family_1	BDP	34713	BDP_42621
family_1	BUP	10927	BUP_224341
family_1	BUP	41093	BUP_67192
family_1	BDP	16302	BDP_1745
family_1	BDP	32193	BDP_8378
family_1	BUP	36551	BUP_334136
family_1	BDP	32010	BDP_426920
family_1	BDP	32254	BDP_216056
family_1	BDP	32305	BDP_281912
family_1	BDP	32933	BDP_177610
family_1	BDP	40767	BDP_383148
family_1	BDP	30631	BDP_58749
family_1	BUP	35650	BUP_180170
family_1	BUP	33135	BUP_350755
family_1	BUP	7837	BUP_279173
family_1	BUP	7213	BUP_37481
family_1	BDP	31203	BDP_181682
family_1	BDP	31559	BDP_209552
family_1	BDP	32989	BDP_228917
family_1	BDP	32363	BDP_231661
family_1	BDP	31632	BDP_137124
family_1	BDP	31993	BDP_36075
family_1	BDP	33586	BDP_37704
family_1	BUP	31382	BUP_85894
family_1	BDP	30534	BDP_128940
family_1	BUP	13572	BUP_181584
family_1	BDP	31776	BDP_82123
family_1	BDP	18645	BDP_240512
family_1	BUP	37044	BUP_344515
family_1	BDP	36141	BDP_189237
family_1	BDP	35308	BDP_37501
family_1	BDP	36248	BDP_91242
family_1	BDP	35889	BDP_113892
family_1	BUP	33015	BUP_96665
family_1	BDP	41054	BDP_54296
family_1	BDP	33337	BDP_202192
family_1	BUP	14374	BUP_209146
family_1	BUP	34924	BUP_206760
family_1	BUP	33982	BUP_335794
family_1	BUP	25440	BUP_93257
family_1	BUP	23255	BUP_160581
family_1	BDP	33790	BDP_170430
family_1	BUP	27963	BUP_37083
family_1	BDP	49878	BDP_291742
family_1	BDP	38515	BDP_217383
family_1	BDP	35005	BDP_82804
family_1	BDP	34708	BDP_367727
family_1	BDP	38499	BDP_110589
family_1	BDP	35834	BDP_404353
family_1	BUP	7105	BUP_353578
family_1	BDP	40374	BDP_149611
family_1	BDP	36935	BDP_37030
family_1	BDP	35912	BDP_21137
family_1	BDP	35057	BDP_8823
family_1	BDP	35448	BDP_215296
family_1	BUP	20862	BUP_62632
family_1	BUP	19040	BUP_131391
family_1	BDP	39483	BDP_106564
family_1	BDP	34700	BDP_301582
family_1	BDP	34571	BDP_28640
family_1	BDP	35117	BDP_148741
family_1	BDP	35215	BDP_345916
family_1	BDP	36382	BDP_215858
family_1	BDP	33040	BDP_378749
family_1	BDP	35217	BDP_154570
family_1	BDP	36566	BDP_215599
family_1	BUP	41503	BUP_95901
family_1	BDP	35278	BDP_212362
family_1	BDP	36020	BDP_99536
family_1	BDP	36105	BDP_210240
family_1	BUP	11386	BUP_79025
family_1	BDP	34666	BDP_162192
family_1	BDP	34794	BDP_244119
family_1	BDP	36904	BDP_298486
family_1	BDP	33974	BDP_292901
family_1	BDP	34690	BDP_238046
family_1	BDP	40529	BDP_300387
family_1	BDP	36087	BDP_81960
family_1	BDP	45209	BDP_415434
family_1	BDP	39868	BDP_386409
family_1	BDP	37735	BDP_31154
family_1	BDP	39338	BDP_227431
family_1	BDP	37311	BDP_341275
family_1	BDP	38371	BDP_79051
family_1	BDP	39067	BDP_81213
family_1	BDP	39596	BDP_89553
family_1	BDP	41344	BDP_237269
family_1	BDP	40746	BDP_138987
family_1	BDP	57104	BDP_361709
family_1	BUP	34884	BUP_61611
family_1	BDP	43343	BDP_263443
family_1	BDP	41219	BDP_240940
family_1	BUP	36304	BUP_43277
family_1	BUP	29920	BUP_63419
family_1	BUP	37921	BUP_19152
family_1	BUP	36071	BUP_274268
family_1	BDP	37943	BDP_287706
family_1	BDP	33053	BDP_62290
family_1	BUP	35284	BUP_259330
family_1	BDP	37006	BDP_45416
family_1	BDP	38990	BDP_329859
family_1	BUP	34435	BUP_81987
family_1	BDP	34098	BDP_268988
family_1	BDP	35321	BDP_95368
family_1	BDP	39392	BDP_423277
family_1	BDP	32912	BDP_366130
family_1	BUP	31283	BUP_201464
family_1	BUP	32738	BUP_294426
family_1	BUP	35218	BUP_51084
family_1	BDP	40016	BDP_353618
family_1	BDP	39659	BDP_222524
family_1	BUP	38929	BUP_271510
family_1	BUP	36728	BUP_173938
family_1	BDP	33396	BDP_2344
family_1	BDP	36126	BDP_240117
family_1	BDP	35102	BDP_289116
family_1	BDP	35962	BDP_69046
family_1	BDP	31455	BDP_33291
family_1	BDP	38326	BDP_388174
family_1	BDP	37760	BDP_365662
family_1	BDP	37477	BDP_267040
family_1	BDP	32464	BDP_167353
family_1	BDP	36902	BDP_398167
family_1	BDP	36046	BDP_75918
family_1	BDP	40544	BDP_13930
family_1	BDP	37712	BDP_352589
family_1	BDP	35922	BDP_182599
family_1	BDP	36834	BDP_373260
family_1	BDP	40014	BDP_141433
family_1	BUP	29989	BUP_351633
family_1	BDP	34271	BDP_368123
family_1	BDP	37079	BDP_330554
family_1	BUP	34645	BUP_350956
family_1	BDP	36068	BDP_264720
family_1	BUP	15503	BUP_64125
family_1	BUP	10951	BUP_267879
family_1	BUP	36805	BUP_340523
family_1	BDP	40197	BDP_379752
family_1	BDP	33565	BDP_289499
family_1	BUP	34131	BUP_155678
family_1	BUP	29467	BUP_308152
family_1	BDP	35360	BDP_202361
family_1	BDP	36567	BDP_358047
family_1	BDP	35591	BDP_277031
family_1	BDP	35985	BDP_171846
family_1	BDP	36328	BDP_422463
family_1	BDP	34100	BDP_2111
family_1	BDP	37581	BDP_17233
family_1	BDP	32985	BDP_157592
family_1	BDP	34979	BDP_52601
family_1	BDP	35117	BDP_243631
family_1	BDP	34553	BDP_23775
family_1	BDP	36908	BDP_417108
family_1	BDP	35739	BDP_182064
family_1	BDP	35591	BDP_66549
family_1	BDP	35380	BDP_85572
family_1	BUP	37860	BUP_340780
family_1	BDP	39267	BDP_259551
family_1	BDP	34936	BDP_414819
family_1	BDP	38615	BDP_79117
family_1	BDP	38527	BDP_374315
family_1	BDP	35547	BDP_356489
family_1	BDP	36485	BDP_303570
family_1	BDP	36227	BDP_282578
family_1	BDP	37298	BDP_261824
family_1	BUP	36712	BUP_108638
family_1	BUP	24788	BUP_234394
family_1	BDP	37372	BDP_64356
family_1	BDP	37535	BDP_61320
family_1	BDP	42127	BDP_277871
family_1	BDP	37079	BDP_39235
family_1	BDP	32923	BDP_298982
family_1	BUP	24512	BUP_6921
family_1	BDP	32170	BDP_350155
family_1	BDP	34167	BDP_71981
family_1	BDP	38257	BDP_291450
family_1	BDP	32039	BDP_157463
family_1	BDP	37636	BDP_127309
family_1	BDP	35485	BDP_124051
family_1	BUP	35309	BUP_327076
family_1	BDP	38354	BDP_360687
family_1	BUP	34507	BUP_136444
family_1	BDP	35183	BDP_245822
family_1	BDP	35827	BDP_380190
family_1	BDP	39920	BDP_157761
family_1	BDP	26312	BDP_389938
